s2_paper_id,title,authors,year,cited_version,citation_count,contexts,intents,doi,arxiv_id,classification,confidence,representative_quote,reason
f8284dda663ef69b0a2ca298fa7f5da410e39a94,"Early prediction of quality of service using interface-level metrics, code-level metrics, and antipatterns",Chaima Abid; Marouane Kessentini; Hanzhang Wang,2020.0,FSE2014,14,[],[],10.1016/j.infsof.2020.106313,,no_context,,,No citation context available
385fbfd0572cfbfbcd304072004034204c4a056d,Evolution of technical debt remediation in Python: A case study on the Apache Software Ecosystem,Jie Tan; Daniel Feitosa; P. Avgeriou; M. Lungu,2020.0,FSE2014,21,"[""Generally, developers have to spend extra effort on software maintenance 13 and software quality improvement 14 in Python, because Python code is more change-prone due to having a higher number of dynamic features.""]","[""methodology""]",10.1002/smr.2319,,causal,,,manual
27118e80abd9bcf9707d5dfd172abb3821ae1d6c,Exploring Software Reusability Metrics with Q&A Forum Data,M. Patrick,2020.0,FSE2014,5,"[""[33] used GitHub to explore the relationship between programming language and code quality, and Zanetti et al.""]","[""methodology""]",10.1016/j.jss.2020.110652,2005.08845,hedged,,,manual
ce2528c1464f66ca83c3fdf3676106289b9ad2ff,Exploring Type Inference Techniques of Dynamically Typed Languages,C. Saifullah; M. Asaduzzaman; C. Roy,2020.0,FSE2014,8,"[""Prior studies [2], [3] also show that static type systems help in understanding undocumented code, \ufb01xing type issues and solving semantic errors, thus have a positive impact on the maintenance of software.""]","[""background""]",10.1109/SANER48275.2020.9054814,,causal,,,manual
dbeecd663779663bf4afe59427b7df3ccf250cb4,Exploring the Architectural Impact of Possible Dependencies in Python Software,Wuxia Jin; Yuanfang Cai; R. Kazman; Gang Zhang; Q. Zheng; Ting Liu,2020.0,FSE2014,16,"[""[52] revealed that dynamic languages are more prone to runtime defects due to the lack of static type checking.""]","[""background""]",10.1145/3324884.3416619,,causal,,,manual
03144e6c599f9926605ab57df49e9ef5d1b7929d,Exploring the Relationship between Dockerfile Quality and Project Characteristics,Yiwen Wu,2020.0,FSE2014,6,"[""Previous studies have verified that code quality is indeed related to project characteristics, e.g., programming language [13], team size [15], age [1].""]","[""background""]",10.1145/3377812.3382169,,hedged,,,manual
4078526b6ac5ad94b2aa55061d24648481682c2b,Gang of Eight: A Defect Taxonomy for Infrastructure as Code Scripts,A. Rahman; Effat Farhana; Chris Parnin; L. Williams,2020.0,FSE2014,60,"[""We mitigate this limitation by using a set of defect-related keywords, derived from prior research, and shown to be adequate in detecting defect-related commits [63] [62] [41]."", ""Syntax-defects have also been reported in prior research studies: Ray et al. [63] and Pascarella et al. [50] in separate studies identified generic programming defects for OSS GitHub projects, which included programming syntax errors."", ""We derive string patterns for hasDef ect () from prior work [63] [62], listed in Table 3.""]","[""methodology"", ""result""]",10.1145/3377811.3380409,,neutral,,,manual
cf86ebee0f655e27ae9eb681454477bd9d45ce91,How C++ Templates Are Used for Generic Programming,Lin Chen; Di Wu; Wanwangying Ma; Yuming Zhou; Baowen Xu; Hareton K. N. Leung,2020.0,FSE2014,10,"[""According to Murphy-Hill and Grossman [54], existing empirical programming language studies can be classified into the following two categories: controlled experiments [25, 40, 49, 50, 68] and field studies [11, 37, 57, 64, 83]."", ""Field studies on languages\u2019 adoption trend [11], languages\u2019 usage evolution [37], languages\u2019 comparisons [57, 83], and languages\u2019 impact on code quality [64].""]","[""background""]",10.1145/3356579,,neutral,,,manual
c8eb6acbc2f7f6e03949a0f31e011b97788c026d,How bugs are born: a model to identify how bugs are introduced in software components,Gema Rodríguez-Pérez; Gregorio; Robles; Alexander Serebrenik; Andy; Zaidman; D. Germán; Jesús; Jesus M. Gonzalez-Barahona,2020.0,FSE2014,76,"[""claim that statically typed languages are less defect prone than the dynamic typed languages (Ray et al. 2014), although there is some controversy about this work (Berger et al."", ""Ray et al. claim that statically typed languages are less defect prone than the dynamic typed languages (Ray et al. 2014), although there is some controversy about this work (Berger et al. 2019); and (3) it uses a source code review system that it is connected with a continuous integration (CI)\u2026""]","[""background""]",10.1007/s10664-019-09781-y,,hedged,,,manual
6902dafa38229ffeedba2859851d3d9bca348d33,How is Open Source Software Development Different in Popular IoT Projects?,Fulvio Corno; Luigi De Russis; J. P. Sáenz,2020.0,FSE2014,17,"[""[19]: they performed a large scale study on GitHub about the of programming languages type and use on software quality.""]","[""methodology""]",10.1109/ACCESS.2020.2972364,,causal,,,manual
c6bf9390dfe9b4fdc9fc91f158aa18fbb3f074fd,Improving the Effectiveness of Traceability Link Recovery using Hierarchical Bayesian Networks,Kevin Moran; David N. Palacio; Carlos Bernal-C'ardenas; Daniel McCrystal; D. Poshyvanyk; Chris Shenefiel; Jeff Johnson,2020.0,CACM2017,41,"[""For instance, the presence of a functional bug may be influenced by the quality of related requirements, implementation constraints imposed by a given programming language [51], or the changeproneness of underlying APIs [33].""]","[""background""]",10.1145/3377811.3380418,2005.09046,causal,,,manual
88055baea5eea5ac30a5940c71c8055c0da2a04b,Learning APIs through Mining Code Snippet Examples,C. Saifullah,2020.0,FSE2014,0,"[""[104] conduct a large scale empirical study on GitHub projects and find that statically typed languages are less defect prone than dynamically typed languages."", ""Prior studies [41, 104] also show that static type systems help in understanding undocumented code, fixing type issues and solving semantic errors, thus have a positive impact on the maintenance of software."", ""Studies [33, 41, 69, 104] show that type system in such languages helps to avoid bugs, understands undocumented code, makes code completion more effective and fixes type issues and semantic errors.""]","[""background""]",,,causal,,,manual
23a22dcbf5fdacc57875eb952ec636a0171047bc,Modeling social coding dynamics with sampled historical data,N. Bidoki; Madeline Chantry Schiappa; G. Sukthankar; I. Garibay,2020.0,FSE2014,8,[],[],10.1016/j.osnem.2020.100070,,no_context,,,No citation context available
5cfb9f69c67981f9b3688d31e72dcb64b2e35b83,NOBRAINER: A Tool for Example-Based Transformation of C/C++ Code,V. V. Savchenko; K. Sorokin; I. Bronshtein; A. Volkov; V. V. Kachanov; Georgiy A. Pankratenko; M. Ermakov; Sergey Markov; A. Spiridonov; I. Aleksandrov,2020.0,CACM2017,2,[],[],10.1134/S0361768820040052,,no_context,,,No citation context available
1f676ac2d78537680ba926f60d6d97bc1180d6c5,On the impact of using trivial packages: an empirical case study on npm and PyPI,Rabe Abdalkareem; Vinicius Oda; Suhaib Mujahid; Emad Shihab,2020.0,FSE2014,52,"[""Python is one of the most popular programming language today, mainly due to its strong community support and versatility, i.e., Python is used in many different domains from game development to server side applications (Vasilescu et al. 2015; Ray et al. 2014)."", "", Python is used in many different domains from game development to server side applications (Vasilescu et al. 2015; Ray et al. 2014).""]","[""methodology"", ""background""]",10.1007/s10664-019-09792-9,,neutral,,,manual
318721b89da950bafc01460d309638227bd240bf,REST vs GraphQL: A Controlled Experiment,Gleison Brito; M. T. Valente,2020.0,FSE2014,54,"[""As our key \ufb01nding, we found that GraphQL requires less effort to implement API queries, when compared with REST.""]",[],10.1109/ICSA47634.2020.00016,2003.04761,neutral,,,manual
37ae36c93fd3bf9f98e402fc50bcd7b839bff783,Reasoning about Uncertainty in Empirical Results,Neil Walkinshaw; M. Shepperd,2020.0,FSE2014,4,"[""We supplement this with the results of a different study on programming language defects by Ray et al. [29] that was referred to by Nanz and Furia."", ""Wenow repeat this process for an earlier study by Ray et al. [29].""]","[""result""]",10.1145/3383219.3383234,,neutral,,,manual
301ca9fbf56422b5116a309aa56abf89751341a1,Root cause prediction based on bug reports,Thomas Hirsch; Birgit Hofer,2020.0,FSE2014,16,"[""Support vector machines have been used in comparable endeavors [7], [15]\u2013[18]; the same applies to naive Bayes [7], [16], [17], [19]\u2013[21], logistic regression [20], [21], and decision tree based algorithms [7], [20], [21]."", ""\u2019s approach [15], resulting in a total of 756 issues."", ""[15] analyzed more 560 000 bug fixes from 729 GitHub projects written in 17 languages."", ""Concurrency and memory bugs are usually rare, accounting for 2 % respectively 6 % of all bugs [7], [15], [16], which poses a challenge for the creation of reasonably sized training sets.""]","[""methodology"", ""background""]",10.1109/ISSREW51248.2020.00067,2103.02372,neutral,,,manual
f0f11d31d4b2761be8500f0310babadd57869778,Studying Software Developer Expertise and Contributions in Stack Overflow and GitHub,S. Vadlamani; Olga Baysal,2020.0,FSE2014,45,[],[],10.1109/ICSME46990.2020.00038,,no_context,,,No citation context available
be39720a72f04c92b9aece9548171d5fa3a627e6,Studying the Use of Java Logging Utilities in the Wild,Boyuan Chen; Z. Jiang,2020.0,CACM2017,30,"[""This practice is similar to many of the previous empirical studies on GitHub-based proejcts [5, 36, 58]."", ""Similar to prior works [5, 36, 58], we further filterd the list of projects to ensure they have at least 30 or more stars.""]","[""methodology"", ""result""]",10.1145/3377811.3380408,,neutral,,,manual
1613bad06e6540f93d69100ee477628950f1799d,The Corrective Commit Probability Code Quality Metric,Idan Amit; D. Feitelson,2020.0,FSE2014,5,"[""Our results agree with the results of [12], [86], indicating that difference between languages is usually small and that C++ has relatively high CCP."", ""often done in defect prediction, where supervised learning can be used to derive models based on a labeled training set [27], [41], [86]."", ""We identify corrective commits using a linguistic model applied to commit messages, an idea that is commonly used for defect prediction [27], [41], [86]."", ""Of course, the above is not a full comparison of programming languages (See [12], [78], [82], [86] for comparisons and the difficulties involving them).""]","[""background"", ""methodology"", ""result""]",,2007.10912,hedged,,,manual
14b42a095728221f9ea1698c9749634574c9980e,The State of the ML-universe: 10 Years of Artificial Intelligence & Machine Learning Software Development on GitHub,Danielle Gonzalez; Thomas Zimmermann; N. Nagappan,2020.0,both,86,"[""Prominent examples are studies of programming languages and code quality [4, 45, 46] and bug resolution characteristics [56]."", ""To identify projects that apply or develop artificial intelligence or machine-learning software, we deviated from traditional approaches such as topic-modelling that require parsing repository artifacts [30, 34, 43, 44, 46, 48].""]","[""background""]",10.1145/3379597.3387473,,neutral,,,manual
dc58afb0f08fafca65033146fb35eef9a445ba4c,Ultra-Large-Scale Repository Analysis via Graph Compression,P. Boldi; Antoine Pietri; S. Vigna; Stefano Zacchiroli,2020.0,FSE2014,24,"[""They generally rely on dedicated activity databases, such as GHTorrent or GitHub Archive [18], [29].""]","[""methodology""]",10.1109/SANER48275.2020.9054827,,neutral,,,manual
f8320aa89d2a8e673b28e2746bbb9e6290687ff2,What Makes Open Source Software Projects Impactful: A Data-Driven Approach,Huaiwei Yang; Shuang Liu; Lin Gui; Yongxin Zhao; Jun Sun; Junjie Chen,2020.0,FSE2014,0,"[""Compared to existing studies [28, 32, 36, 41] which conduct analysis on software quality or success, our work has a much larger dataset, which reveals the real distribution of GitHub projects and makes our analysis results more representative."", ""This line of research studies relations between different aspects of projects, e.g., continuous integration [41, 45], language [31, 35, 36], and project/code quality."", ""To study the effect of programing languages on software quality, Ray et al. [36] conduct a study with 729 projects from GitHub."", ""It is challenging to obtain the impact-affecting factors of software projects given the diversity of software development teams [43], the source code size [22] of different projects as well as the different programming languages [36] and platforms adopted."", ""A variety of debates ensue during discussions on what are the key factors that could affect the project quality [31, 35, 36, 41, 45], project success [32, 37] and project popularity [17].""]","[""background"", ""result""]",10.1145/3457913.3457932,,causal,,,manual
5f2c412b69debd0bf661b5670568bb584dbc8f9f,When the Open Source Community Meets COVID-19: Characterizing COVID-19 themed GitHub Repositories,Liu Wang; Ruiqing Li; Jiaxin Zhu; Guangdong Bai; Haoyu Wang,2020.0,FSE2014,10,"[""Cross-project code clones [21] and code quality [22] are studied.""]","[""background""]",,2010.12218,neutral,,,manual
742777dc448d2b9885af999d11440b2ab8040791,Why Developers Refactor Source Code,Jevgenija Pantiuchina; Fiorella Zampetti; Simone Scalabrino; Valentina Piantadosi; Rocco Oliveto; G. Bavota; M. D. Penta,2020.0,FSE2014,44,"[""To identify bug fixes, we used an approach matching regular expressions onto commit messages [52], as also done in previous work [87].""]","[""methodology""]",10.1145/3408302,2101.0143,neutral,,,manual
f5820c36625b3ce49b33c943554b581e13cd28c2,A decision model for programming language ecosystem selection: Seven industry case studies,Siamak Farshidi,2021.0,FSE2014,35,"[""Ray et al. [64] collected an extensive data set from GitHub to study the effect of programming language features such as static versus dynamic typing, strong versus weak typing on software quality.""]","[""background""]",10.1016/J.INFSOF.2021.106640,,causal,,,manual
7ba443416f3537aacb20db6827b6f93697be1949,An Empirical Study of Bugs in COVID-19 Software Projects,A. Rahman; Effat Farhana,2021.0,FSE2014,6,"["", 2019), OSS GitHub projects (Ray et al., 2014) UI Blockchain (Wan et al."", "", 2020), OSS GitHub projects (Ray et al., 2014) Syntax IaC (Rahman et al."", ""Ray et al. 2014 studied the correlations between bugs and the language the software is being developed, and reported a modest correlation using an empirical study of 729 GitHub projects."", "", 2019) Performance OSS GitHub projects (Ray et al., 2014) Dependency IaC (Rahman et al."", "", 2020), OSS GitHub projects (Ray et al., 2014) Algorithm Autonomous vehicle (Garcia et al.""]","[""methodology"", ""background""]",10.5753/jserd.2021.827,,hedged,,,manual
0a9ca708875317db0301ede8f63e04d2d4b71d81,An Empirical Study on Type Annotations,J. Ore; Carrick Detweiler; Sebastian G. Elbaum,2021.0,FSE2014,8,"[""Type checking is one of the best and time-tested methods of determining if a program has desirable properties [8, 57, 62, 63].""]","[""background""]",10.1145/3439775,,neutral,,,manual
488b2b304c6066177df4c9d5ffc3bb1834eb6208,An empirical study of Q&A websites for game developers,Arthur V. Kamienski; C. Bezemer,2021.0,FSE2014,15,"[""For example, Ray et al. (Ray et al. 2014) used the topics extracted from feature descriptions on GitHub to identify project domains, while Lukins et al. (Lukins et al. 2010) used an LDA-based approach for automatic bug localization in open-source software.""]","[""methodology""]",10.1007/s10664-021-10014-4,,neutral,,,manual
887429d6ab57037d767fbf7758ed91a920ab7e6b,An empirical study of developers’ discussions about security challenges of different programming languages,Roland Croft; Yongzhen Xie; Mansooreh Zahedi; M. Babar; Christoph Treude,2021.0,FSE2014,25,"[""Similar to how previous works indicate that choice of a programming language may impact code quality (Ray et al. 2014; Kochhar et al. 2016; Zhang et al. 2019), we extrapolate that programming language selection will also impact code security."", ""In Table 1, we categorize 15 popular programming languages using a classification system inline with previous works (Ray et al. 2014; Zhang et al. 2019)."", ""In Table 1, we categorize 15 popular programming languages using a classi\ufb01cation system inline with previous works (Ray et al. 2014; Zhang et al. 2019).""]","[""methodology"", ""result""]",10.1007/s10664-021-10054-w,2107.13723,causal,,,manual
cc06a373bf56e8d0402149170dd9470b3f68ef24,An improved text classification modelling approach to identify security messages in heterogeneous projects,Tosin Daniel Oyetoyan; P. Morrison,2021.0,FSE2014,8,"[""\u2026a training dataset is to select a sample of text from a corpus by using a set of security keywords (Cleland-Huang et al., 2006; Pletea et al., 2014; Ray et al., 2014; Pletea et al., 2014) mined security discussions in commits and pull requests in GitHub by using a selected set of security keywords\u2026"", ""Ray et al. (2014) used a restricted set of keywords covering different quality attributes (e.g. security) to select training dataset from commit messages in GitHub as a sample representation to determine the code quality of different programming languages.""]","[""methodology""]",10.1007/s11219-020-09546-7,,neutral,,,manual
a24b7c0d12e86099e5a11164609c92b030d129a5,Applying Bayesian Analysis Guidelines to Empirical Software Engineering Data: The Case of Programming Languages and Code Quality,Carlo A. Furia; R. Torkar; R. Feldt,2021.0,both,28,"[""Here is the story so far, in the shortest terms possible:1 based on their analysis of projects hosted by GitHub, the original study [34] (henceforth, \u201cFSE\u201d) claimed to have found an association between certain programming languages and the bug proneness of code written in them."", ""in a paper published at the FSE conference [34]."", ""The only difference is how each model accounts for the dependence on the programming language: FSE and TOPLAS use different kinds of contrasts [34; 5], whereas we simply add an intercept language-level term\u2014thus making our models multilevel [18]."", ""To demonstrate the guidelines in practice, we follow them to analyze a large dataset about the code quality of projects written in disparate programming languages and hosted on GitHub [56]."", ""The empirical study that curated this dataset and performed the original analysis [34] was followed by a critical reanalysis by a different group of researchers [5]; as we recall in Section 1."", ""We then applied the guidelines to analyze a large dataset of GitHub projects that was previously used to study the impact of programming languages on code quality [34]."", ""To demonstrate the guidelines in practice, we follow them to analyze a large dataset about the code quality of projects written in disparate programming languages and hosted on GitHub [34]."", ""[34], which we summarized in Section 1."", ""In the paper, we go through various aspects of the data analysis performed in the previous studies [34; 5], illustrating the versatile features of Bayesian statistical models in practice."", ""The core of both papers revolves around GitHub data, how it was collected and processed, and how the variables of interest have been operationalized."", ""Following this process, we argue that some issues of the original analysis [34] or criticized by the follow-up reanalysis [5] could have been identified more easily."", ""We then applied the guidelines to analyze a large dataset of GitHub projects that was previously used to study the impact of programming languages on code quality [56]."", ""Here is the story so far, in the shortest terms possible: 3 based on their analysis of projects hosted by GitHub, the original study [56] (henceforth, \u201cFSE\u201d) claimed to have found an association between certain programming languages and the bug proneness of code written in them."", ""In addition, the second author did not read the publication that originated the dataset [34] or its reanalysis [5] until after completing the first complete analysis."", ""FSE\u2019s authors released the original dataset\u2014obtained by mining information from GitHub repositories\u2014 upon request from TOPLAS\u2019s authors.""]","[""methodology"", ""background""]",10.1145/3490953,2101.12591,critical,,,manual
447b2b1602d749e1b144022f1f3c477679776457,Automatically detecting and fixing concurrency bugs in go software systems,Ziheng Liu; Shuofei Zhu; Boqin Qin; Hao Chen; Linhai Song,2021.0,FSE2014,36,"[""Researchers have performed several empirical studies on Go [34, 77, 87]."", ""[77] inspect the correlation between different types of bugs and different programming languages (including Go)."", ""Unfortunately, concurrency bugs are more likely to happen in Go [77]."", ""Unfortunately, Go programs still contain many concurrency bugs [77], the type of bugs that are most difficult to debug [30, 53] and severely hurt the reliability of multi-threaded software systems [15, 78].""]","[""background""]",10.1145/3445814.3446756,,hedged,,,manual
c6392513533c5ef8c96f98390d2f0ff1870f2177,CodeDJ: Reproducible Queries over Large-Scale Software Repositories (Artifact),Petr Maj; Konrad Siek; A. Kovalenko; J. Vitek,2021.0,FSE2014,7,"[""4 shows the distribution of the coefficients obtained by 1000 such random selections compared to the results obtained in [15] (shown as a tick to the right of the distribution)."", ""Reproducible by design: The importance of reproducibility cannot be overstated [5], consider [15] which recorded the names of the most starred projects seven years ago, without author names it is not possible uniquely to identify projects, and even with their full names, reconstructing a historical\u2026"", ""8 One contribution of that work is to establish that some programming languages have a greater association with defects than others (RQ1 in [15])."", ""The starting point is a Foundation of Software Engineering (FSE) paper published in 2014 [15].""]","[""background"", ""result""]",10.4230/DARTS.7.2.13,,hedged,,,manual
4f55f477fe2b432394ac63f74f350c70c1cbafd5,Content-Based Textual File Type Detection at Scale,Francesca Del Bonifro; M. Gabbrielli; Stefano Zacchiroli,2021.0,FSE2014,4,"[""In software engineering research, \u201cprogramming language\u201d is a common variable to correlate against\u2014researchers have measured language productivity [22, 23, 29], trends [26, 35], usability [24], and code quality [3, 19, 27], to name just a few.""]","[""background""]",10.1145/3457682.3457756,2101.08508,hedged,,,manual
9b14826b50e8cca01cb17d6002c1be41ae78aa0b,Corrective commit probability: a measure of the effort invested in bug fixing,Idan Amit; D. Feitelson,2021.0,FSE2014,16,"[""To further improve the model we used some terms suggested by Ray et al. (2014) (variants of \u2018deadlock\u2019, \u2018race condition\u2019, \u2018memory leak\u2019, \u2018buffer overflow\u2019, \u2018heap overflow\u2019, \u2018missing switch case\u2019, \u2018faulty initialization\u2019, \u2018segmentation fault\u2019, and \u2018double free\u2019), tough we did not adopt all of them\u2026"", ""The influence of programming language on software attributes such as quality is a highly contentious topic (Prechelt, 2000; Nanz & Furia, 2015; Ray et al., 2014; Berger et al., 2019; Bhattacharya & Neamtiu, 2011; Kochhar et al., 2016)."", ""Of course, the above is not a full comparison of programming languages (See Prechelt, 2000; Nanz & Furia, 2015; Ray et al., 2014; Berger et al., 2019) for comparisons and the difficulties involving them)."", ""Many prior language models suggest short lists made up of obvious terms like \u2018bug\u2019, \u2018bugfix\u2019, \u2018error\u2019, \u2018fail\u2019, \u2018fix\u2019 (Hattori & Lanza, 2008; Ray et al., 2014)."", ""Our results agree with the results of Ray et al. (2014) and Berger et al. (2019), indicating that the difference between languages is usually small and that C++ has relatively high CCP."", ""Software quality is an important area in software engineering (Spinellis, 2006; Baggen et al., 2012; Stamelos et al., 2002; Ray et al., 2014; Corral & Fronza, 2015)."", ""This is often done in defect prediction, where supervised learning can be used to derive models based on a labeled training set (Ray et al., 2014; D\u2019Ambros et al., 2010; Hall et al., 2012)."", ""We identify corrective commits using a linguistic model applied to commit messages, an idea that is commonly used for defect prediction (Ray et al., 2014; D\u2019Ambros et al., 2010; Hall et al., 2012).""]","[""result"", ""methodology"", ""background""]",10.1007/s11219-021-09564-z,,hedged,,,manual
03eae2ade1e939d9e38ecb07b8a8e005214a9cb1,Developers’ viewpoints to avoid bug-introducing changes,Jairo Souza; Rodrigo Lima; Baldoino Fonseca; Bruno Cartaxo; Márcio Ribeiro; Gustavo Pinto; Rohit Gheyi; Alessandro Garcia,2021.0,FSE2014,3,[],[],10.1016/j.infsof.2021.106766,,no_context,,,No citation context available
c0857b76fbf2cf688dedc3f9be7e0cf404cec8ea,Do TypeScript Applications Show Better Software Quality than JavaScript Applications? A Repository Mining Study on GitHub,Manuel Merkel,2021.0,FSE2014,0,[],[],,,no_context,,,No citation context available
da1be6911509d0474f45a75d95e93f3516fa9b15,Do practitioners intentionally self-fix Technical Debt and why?,Jie Tan; Daniel Feitosa; P. Avgeriou,2021.0,FSE2014,8,"[""Because of the dynamic features, Python projects are more change-prone, resulting in developers spending more effort on software maintenance [39] and software quality improvement [40].""]","[""background""]",10.26226/morressier.613b5418842293c031b5b61c,2106.11904,causal,,,manual
90f10a94fc253a46d1334836c819391e33ffd56b,Does Functional Programming Improve Software Quality? An Empirical Analysis of Open Source Projects on GitHub,Daniel Abajirov,2021.0,FSE2014,3,"[""Another interesting study that indirectly compared functional and non-functional languages in an empirical study was that of Ray et al., \u201cA Large Scale Study of Programming Languages and Code Quality in Github\u201d [al17]."", ""In order to make this categorisation, we based ourselves on the studies of Tan et al. [LTW+06] and Ray et al. [al17]."", ""On their paper \u201cA Large Scale Study of Programming Languages and Code Quality in Github\u201d [al17], Ray et al. attempted to investigate the influence of programming languages on software quality.""]","[""methodology"", ""background""]",,,causal,,,manual
e9a4177ebdb45bda9af6b39be6e1ce9fb9de3f81,Does it matter who pays back Technical Debt? An empirical study of self-fixed TD,Jie Tan; Daniel Feitosa; P. Avgeriou,2021.0,FSE2014,10,"[""Developers may spend extra effort on software maintenance [43] and software quality improvement [44] (related to Code Debt and Design Debt), especially since Python code is more change-prone due to having a higher number of dynamic features [43].""]","[""background""]",10.1016/j.infsof.2021.106738,2110.05928,causal,,,manual
3ff0ff35491a2a9b42cc56fd85f9834e83444184,Empirical Study of Test Case and Test Framework Presence in Public Projects on GitHub,Matej Madeja; J. Porubän; Sergej Chodarev; Matúš Sulír; Filip Gurbáľ,2021.0,FSE2014,5,[],[],10.3390/app11167250,,no_context,,,No citation context available
6ccc0ca964ddab19705e4832758e6a2447325348,End to End Software Engineering Research,Idan Amit,2021.0,FSE2014,4,"[""Hence when trying to compare aspects like programming language might not compare similar projects [56, 52, 61, 14, 15, 39].""]","[""background""]",,2112.11858,neutral,,,manual
3b9d420dd9e3bcca6b846eea583aa3d74ea9c7a4,Fixing vulnerabilities potentially hinders maintainability,Sofia Reis; Rui Abreu; L. Cruz,2021.0,both,5,"[""Berger et al.\n127 Page 24 of 27\nEmpir Software Eng (2021) 26: 12\n(2019) tried to reproduce Ray et al. (2014, 2017) and identified flaws that throw into distrust the previously demonstrated a correlation between programming language and software defects."", ""There are studies that investigated the impact of programming languages on software quality Ray et al. (2014, 2017)."", ""We expected the negative impact for programming languages on maintainability to be more severe, as arguably, poor design of programming languages for security and the lack of best practices application by developers lead to more buggy/vulnerable code (Ray et al. 2017; Berger et al. 2019).""]","[""background""]",10.1007/s10664-021-10019-z,2106.03271,critical,,,manual
5764c15df4219194b3339b20738f4d823a841d53,HiTyper: A Hybrid Static Type Inference Framework with Neural Prediction,Yun Peng; Zongjie Li; Cuiyun Gao; Bo Gao; David Lo; M. Lyu,2021.0,FSE2014,6,"[""To address such problems, researchers try to borrow designs of statically typed programming languages [13, 18, 35], such as reusing compiler backend of the statically typed languages [19], predicting types for most variables [1, 4, 9, 14, 16, 17, 29], etc. Python \u2217 Corresponding author also\u2026""]","[""background""]",,,neutral,,,manual
740d05bca3d8b6b81b749f1590189c4e7feb5d5b,Identifying non-natural language artifacts in bug reports,Thomas Hirsch; Birgit Hofer,2021.0,FSE2014,6,[],[],10.1109/ASEW52652.2021.00046,2110.01336,no_context,,,No citation context available
41daa13796c8032bf1401db178fc65f7c7bafb8d,Impact of programming languages on machine learning bugs,Sebastian Sztwiertnia; Maximilian Grübel; Amine Chouchane; Daniel Sokolowski; Krishna Narasimhan; M. Mezini,2021.0,FSE2014,6,"[""[24] found a correlation between the chosen language and software bug distributions."", ""investigated the impact of programming languages on code quality [3, 24]."", ""To distinguish between language classes is reasonable as it was found that certain language classes are less prone to error than others [24].""]","[""background""]",10.1145/3464968.3468408,,hedged,,,manual
0a9de80dc6d91050529ea904c86e522b949f5673,Law Smells,Corinna Coupette; D. Hartung; Janis Beckedorf; Maximilian Böther; D. Katz,2021.0,CACM2017,3,[],[],10.1007/s10506-022-09315-w,2110.11984,no_context,,,No citation context available
9252cc9ab878bc5a33235a19d27a8f92872bd244,Mining Software Repositories with a Collaborative Heuristic Repository,Hlib Babii; Julian Aron Prenner; Laurin Stricker; Anjan Karmakar; Andrea Janes; R. Robbes,2021.0,FSE2014,6,"[""This classification is very often done using ad-hoc, simple keyword-based heuristics, as is the case in several studies [8], [18], [15], [19].""]","[""methodology""]",10.1109/ICSE-NIER52604.2021.00030,2103.01722,neutral,,,manual
6ba16c3315a9ce6eea87a6f68dfd32ebf95ef762,Multi-Programming-Language Commits in OSS: An Empirical Study on Apache Projects,Zengyang Li; Xiaoxiao Qi; Qinyi Yu; Peng Liang; Ran Mo; Chen Yang,2021.0,FSE2014,14,"[""[2] and reduced the number of defect-related languages down from 11 to only 4."", ""needs, and to improve software development efficiency [1], [2], [3], [4], [5], [6], [7]."", ""They analyzed a dataset comprised of 628 projects collected from GitHub, in 17 general-purpose PLs (e.g., Java and Python)."", ""Although there are a few studies that investigated the quality of MPL systems [2], [4], [12], these studies took a project or"", ""studied the effect of PLs on software quality using a large dataset of 729 projects in 17 PLs gathered from GitHub [2]."", ""Mayer and Bauer studied the phenomenon of multilanguage programming using data mining technologies on 1,150 open source software (OSS) projects gathered from GitHub [3]."", ""In 2014, Ray et al. studied the effect of PLs on software quality using a large dataset of 729 projects in 17 PLs gathered from GitHub [2].""]","[""methodology"", ""background""]",10.1109/ICPC52881.2021.00029,2103.11691,critical,,,manual
65cd11ed9a724083a184c0e850fbc4c7b1e6cee6,NATO Cooperative Cyber Defence Centre of Excellence,Martin Gürtler,2021.0,FSE2014,77,[],[],10.23919/cycon.2017.8240320,,no_context,,,No citation context available
5baed64325113e0c07b6c698ca21bb15ff70597b,On the Removal of Feature Toggles,J. Hoyos; Rabe Abdalkareem; Suhaib Mujahid; Emad Shihab; Albeiro Espinosa Bedoya,2021.0,FSE2014,8,"[""0 documentation 2018), a library to implement feature toggles in applications built on top of the Django web framework (The Web framework for perfectionists with deadlines \u2014 Django 2019) for Python (Ray et al. 2014)."", ""These two projects use Waffle (Django Waffle \u2014 django-waffle 0.14.0 documentation 2018), a library to implement feature toggles in applications built on top of the Django web framework (The Web framework for perfectionists with deadlines \u2014 Django 2019) for Python (Ray et al. 2014).""]","[""methodology""]",10.1007/s10664-020-09902-y,,neutral,,,manual
831e5f90ae9ad6e986f54e6a48d243b9bb7f6118,"Out of sight, out of mind? How vulnerable dependencies affect open-source projects",Gede Artha Azriadi Prana; Abhishek Sharma; Lwin Khin Shar; Darius Foo; A. Santosa; Asankhaya Sharma; D. Lo,2021.0,FSE2014,91,"[""While it is possible that the variance in sample projects\u2019 code quality contributes to the di\ufb00er-ence in severity distribution, Ray et al. [44] reported that the e\ufb00ect size of the association between programming language and code quality is small.""]","[""background""]",10.1007/s10664-021-09959-3,,hedged,,,manual
